Site_Code,Collect Date (local),Precipitation (inches),E = Estimate; W = Warning; P = Provisional; S = Snow Or Ice
27u,10/23/2016,0.140,P,
27u,10/24/2016,0.180,P,
27u,10/25/2016,0.000,P,
27u,10/26/2016,1.470,P,
27u,10/27/2016,0.090,P,
27u,10/28/2016,0.010,P,
27u,10/29/2016,0.210,P,
27u,10/30/2016,0.230,P,
27u,10/31/2016,0.750,P,
27u,11/1/2016,0.460,P,
27u,11/2/2016,0.440,P,
27u,11/3/2016,0.030,P,
27u,11/4/2016,0.000,P,
27u,11/5/2016,0.890,P,
27u,11/6/2016,0.150,P,
27u,11/7/2016,0.010,P,
27u,11/8/2016,0.010,P,
27u,11/9/2016,0.150,P,
27u,11/10/2016,0.000,P,
27u,11/11/2016,0.000,P,
27u,11/12/2016,0.120,P,
27u,11/13/2016,0.140,P,
27u,11/14/2016,0.200,P,
27u,11/15/2016,1.360,P,
27u,11/16/2016,0.020,
27u,11/17/2016,0.000,
27u,11/18/2016,0.000,
27u,11/19/2016,0.090,
27u,11/20/2016,0.170,
27u,11/21/2016,0.020,P,
27u,11/22/2016,0.420,P,
27u,11/23/2016,0.200,P,
27u,11/24/2016,1.370,P,
27u,11/25/2016,0.100,P,
27u,11/26/2016,0.660,P,
27u,11/27/2016,0.280,P,
27u,11/28/2016,0.070,P,
27u,11/29/2016,0.010,P,
27u,11/30/2016,0.210,P,
27u,12/1/2016,0.020,P,
27u,12/2/2016,0.320,P,
27u,12/3/2016,0.040,P,
27u,12/4/2016,0.300,P,
27u,12/5/2016,0.230,P,
27u,12/6/2016,0.000,P,
27u,12/7/2016,0.000,P,
27u,12/8/2016,0.000,P,
27u,12/9/2016,0.590,P,
27u,12/10/2016,0.300,P,
27u,12/11/2016,0.110,P,
27u,12/12/2016,0.110,P,
27u,12/13/2016,0.000,P,
27u,12/14/2016,0.000,P,
27u,12/15/2016,0.000,P,
27u,12/16/2016,0.000,P,
27u,12/17/2016,0.000,P,
27u,12/18/2016,0.000,P,
27u,12/19/2016,0.390,P,
27u,12/20/2016,0.070,P,
27u,12/21/2016,0.000,P,
27u,12/22/2016,0.130,P,
27u,12/23/2016,0.880,P,
27u,12/24/2016,0.020,P,
27u,12/25/2016,0.000,P,
27u,12/26/2016,0.250,P,
27u,12/27/2016,0.040,P,
27u,12/28/2016,0.000,P,
27u,12/29/2016,0.360,P,
27u,12/30/2016,0.160,P,
27u,12/31/2016,0.190,P,
27u,1/1/2017,0.090,P,
27u,1/2/2017,0.000,P,
27u,1/3/2017,0.000,P,
27u,1/4/2017,0.010,P,
27u,1/5/2017,0.000,P,
27u,1/6/2017,0.000,P,
27u,1/7/2017,0.000,P,
27u,1/8/2017,0.420,P,
27u,1/9/2017,0.070,P,
27u,1/10/2017,0.100,P,
27u,1/11/2017,0.000,P,
27u,1/12/2017,0.000,P,
27u,1/13/2017,0.000,P,
27u,1/14/2017,0.000,P,
27u,1/15/2017,0.000,P,
27u,1/16/2017,0.000,P,
27u,1/17/2017,1.340,P,
27u,1/18/2017,1.120,P,
27u,1/19/2017,0.150,P,
27u,1/20/2017,0.000,P,
27u,1/21/2017,0.000,P,
27u,1/22/2017,0.040,P,
27u,1/23/2017,0.000,P,
27u,1/24/2017,0.000,P,
27u,1/25/2017,0.010,P,
27u,1/26/2017,0.000,P,
27u,1/27/2017,0.000,P,
27u,1/28/2017,0.000,P,
27u,1/29/2017,0.010,P,
27u,1/30/2017,0.000,P,
27u,1/31/2017,0.000,P,
27u,2/1/2017,0.000,P,
27u,2/2/2017,0.000,P,
27u,2/3/2017,0.560,P,
27u,2/4/2017,0.740,P,
27u,2/5/2017,0.410,P,
27u,2/6/2017,0.290,P,
27u,2/7/2017,0.290,P,
27u,2/8/2017,0.590,P,
27u,2/9/2017,1.680,P,
27u,2/10/2017,0.100,P,
27u,2/11/2017,0.000,P,
27u,2/12/2017,0.000,P,
27u,2/13/2017,0.000,P,
27u,2/14/2017,0.060,P,
27u,2/15/2017,1.740,P,
27u,2/16/2017,0.790,P,
27u,2/17/2017,0.000,P,
27u,2/18/2017,0.110,P,
27u,2/19/2017,0.150,P,
27u,2/20/2017,0.250,P,
27u,2/21/2017,0.080,P,
27u,2/22/2017,0.050,P,
27u,2/23/2017,0.110,P,
27u,2/24/2017,0.000,P,
27u,2/25/2017,0.000,P,
27u,2/26/2017,0.410,P,
27u,2/27/2017,0.380,P,
27u,2/28/2017,0.070,P,
27u,3/1/2017,0.000,P,
27u,3/2/2017,0.040,P,
27u,3/3/2017,0.550,P,
27u,3/4/2017,0.060,P,
27u,3/5/2017,0.110,P,
27u,3/6/2017,0.000,P,
27u,3/7/2017,0.410,P,
27u,3/8/2017,0.030,P,
27u,3/9/2017,0.590,P,
27u,3/10/2017,0.030,P,
27u,3/11/2017,0.220,P,
27u,3/12/2017,0.020,P,
27u,3/13/2017,0.410,P,
27u,3/14/2017,0.340,P,
27u,3/15/2017,0.750,P,
27u,3/16/2017,0.000,P,
27u,3/17/2017,0.730,P,
27u,3/18/2017,0.570,P,
27u,3/19/2017,0.010,P,
27u,3/20/2017,0.000,P,
27u,3/21/2017,0.170,P,
27u,3/22/2017,0.010,P,
27u,3/23/2017,0.110,P,
27u,3/24/2017,0.550,P,
27u,3/25/2017,0.010,P,
27u,3/26/2017,0.240,P,
27u,3/27/2017,0.020,P,
27u,3/28/2017,0.180,P,
27u,3/29/2017,0.710,P,
27u,3/30/2017,0.090,P,
27u,3/31/2017,0.010,P,
27u,4/1/2017,0.090,P,
27u,4/2/2017,0.150,P,
27u,4/3/2017,0.020,P,
27u,4/4/2017,0.020,P,
27u,4/5/2017,0.510,P,
27u,4/6/2017,0.170,P,
27u,4/7/2017,0.310,P,
27u,4/8/2017,0.040,P,
27u,4/9/2017,0.000,P,
27u,4/10/2017,0.280,P,
27u,4/11/2017,0.000,P,
27u,4/12/2017,0.900,P,
27u,4/13/2017,0.170,P,
27u,4/14/2017,0.010,P,
27u,4/15/2017,0.000,P,
27u,4/16/2017,0.000,P,
27u,4/17/2017,0.040,P,
27u,4/18/2017,0.160,P,
27u,4/19/2017,0.550,P,
27u,4/20/2017,0.050,P,
27u,4/21/2017,0.000,P,
27u,4/22/2017,0.040,P,
27u,4/23/2017,0.250,P,
27u,4/24/2017,0.010,P,
27u,4/25/2017,0.010,P,
27u,4/26/2017,0.570,P,
27u,4/27/2017,0.010,P,
27u,4/28/2017,0.020,P,
27u,4/29/2017,0.120,P,
27u,4/30/2017,0.110,P,
27u,5/1/2017,0.100,P,
27u,5/2/2017,0.060,P,
27u,5/3/2017,0.320,P,
27u,5/4/2017,0.450,P,
27u,5/5/2017,0.470,P,
27u,5/6/2017,0.010,P,
27u,5/7/2017,0.000,P,
27u,5/8/2017,0.000,P,
27u,5/9/2017,0.000,P,
27u,5/10/2017,0.000,P,
27u,5/11/2017,0.270,P,
27u,5/12/2017,0.110,P,
27u,5/13/2017,0.250,P,
27u,5/14/2017,0.030,P,
27u,5/15/2017,0.380,P,
27u,5/16/2017,0.840,P,
27u,5/17/2017,0.000,P,
27u,5/18/2017,0.000,P,
27u,5/19/2017,0.000,P,
27u,5/20/2017,0.000,P,
27u,5/21/2017,0.000,P,
27u,5/22/2017,0.000,P,
27u,5/23/2017,0.000,P,
27u,5/24/2017,0.000,P,
27u,5/25/2017,0.000,P,
27u,5/26/2017,0.000,P,
27u,5/27/2017,0.000,P,
27u,5/28/2017,0.000,P,
27u,5/29/2017,0.000,P,
27u,5/30/2017,0.000,P,
27u,5/31/2017,0.020,P,
27u,6/1/2017,0.070,P,
27u,6/2/2017,0.000,P,
27u,6/3/2017,0.000,P,
27u,6/4/2017,0.000,P,
27u,6/5/2017,0.000,P,
27u,6/6/2017,0.000,P,
27u,6/7/2017,0.000,P,
27u,6/8/2017,0.310,P,
27u,6/9/2017,0.000,P,
27u,6/10/2017,0.000,P,
27u,6/11/2017,0.000,P,
27u,6/12/2017,0.000,P,
27u,6/13/2017,0.100,P,
27u,6/14/2017,0.000,P,
27u,6/15/2017,0.730,P,
27u,6/16/2017,0.000,P,
27u,6/17/2017,0.010,P,
27u,6/18/2017,0.080,P,
27u,6/19/2017,0.000,P,
27u,6/20/2017,0.010,P,
27u,6/21/2017,0.010,P,
27u,6/22/2017,0.000,P,
27u,6/23/2017,0.000,P,
27u,6/24/2017,0.000,P,
27u,6/25/2017,0.000,P,
27u,6/26/2017,0.000,P,
27u,6/27/2017,0.000,P,
27u,6/28/2017,0.000,P,
27u,6/29/2017,0.000,P,
27u,6/30/2017,0.000,P,
27u,7/1/2017,0.000,P,
27u,7/2/2017,0.000,P,
27u,7/3/2017,0.000,P,
27u,7/4/2017,0.000,P,
27u,7/5/2017,0.000,P,
27u,7/6/2017,0.000,P,
27u,7/7/2017,0.000,P,
27u,7/8/2017,0.000,P,
27u,7/9/2017,0.000,P,
27u,7/10/2017,0.000,P,
27u,7/11/2017,0.000,P,
27u,7/12/2017,0.000,P,
27u,7/13/2017,0.000,P,
27u,7/14/2017,0.000,P,
27u,7/15/2017,0.000,P,
27u,7/16/2017,0.000,P,
27u,7/17/2017,0.000,P,
27u,7/18/2017,0.000,P,
27u,7/19/2017,0.000,P,
27u,7/20/2017,0.000,P,
27u,7/21/2017,0.000,P,
27u,7/22/2017,0.000,P,
27u,7/23/2017,0.000,P,
27u,7/24/2017,0.000,P,
27u,7/25/2017,0.000,P,
27u,7/26/2017,0.000,P,
27u,7/27/2017,0.000,P,
27u,7/28/2017,0.000,P,
27u,7/29/2017,0.010,P,
27u,7/30/2017,0.000,P,
27u,7/31/2017,0.000,P,
27u,8/1/2017,0.000,P,
27u,8/2/2017,0.000,P,
27u,8/3/2017,0.000,P,
27u,8/4/2017,0.000,P,
27u,8/5/2017,0.000,P,
27u,8/6/2017,0.000,P,
27u,8/7/2017,0.000,P,
27u,8/8/2017,0.000,P,
27u,8/9/2017,0.000,P,
27u,8/10/2017,0.000,P,
27u,8/11/2017,0.000,P,
27u,8/12/2017,0.000,P,
27u,8/13/2017,0.110,P,
27u,8/14/2017,0.000,P,
27u,8/15/2017,0.000,P,
27u,8/16/2017,0.000,P,
27u,8/17/2017,0.000,P,
27u,8/18/2017,0.000,P,
27u,8/19/2017,0.000,P,
27u,8/20/2017,0.000,P,
27u,8/21/2017,0.000,P,
27u,8/22/2017,0.000,P,
27u,8/23/2017,0.000,P,
27u,8/24/2017,0.000,P,
27u,8/25/2017,0.000,P,
27u,8/26/2017,0.000,P,
27u,8/27/2017,0.000,P,
27u,8/28/2017,0.000,P,
27u,8/29/2017,0.000,P,
27u,8/30/2017,0.000,P,
27u,8/31/2017,0.000,P,
27u,9/1/2017,0.010,P,
27u,9/2/2017,0.000,P,
27u,9/3/2017,0.000,P,
27u,9/4/2017,0.000,P,
27u,9/5/2017,0.000,P,
27u,9/6/2017,0.000,P,
27u,9/7/2017,0.000,P,
27u,9/8/2017,0.000,P,
27u,9/9/2017,0.040,P,
27u,9/10/2017,0.000,P,
27u,9/11/2017,0.000,P,
27u,9/12/2017,0.000,P,
27u,9/13/2017,0.000,P,
27u,9/14/2017,0.000,P,
27u,9/15/2017,0.000,P,
27u,9/16/2017,0.000,P,
27u,9/17/2017,0.200,P,
27u,9/18/2017,0.330,P,
27u,9/19/2017,0.430,P,
27u,9/20/2017,0.010,P,
27u,9/21/2017,0.030,P,
27u,9/22/2017,0.000,P,
27u,9/23/2017,0.000,P,
27u,9/24/2017,0.000,P,
27u,9/25/2017,0.030,P,
27u,9/26/2017,0.010,P,
27u,9/27/2017,0.000,P,
27u,9/28/2017,0.000,P,
27u,9/29/2017,0.000,P,
27u,9/30/2017,0.100,P,
27u,10/1/2017,0.010,P,
27u,10/2/2017,0.000,P,
27u,10/3/2017,0.000,P,
27u,10/4/2017,0.000,P,
27u,10/5/2017,0.000,P,
27u,10/6/2017,0.000,P,
27u,10/7/2017,0.680,P,
27u,10/8/2017,0.060,P,
27u,10/9/2017,0.000,P,
27u,10/10/2017,0.320,P,
27u,10/11/2017,0.010,P,
27u,10/12/2017,0.210,P,
27u,10/13/2017,0.510,P,
27u,10/14/2017,0.000,P,
27u,10/15/2017,0.000,P,
27u,10/16/2017,0.000,P,
27u,10/17/2017,0.150,P,
27u,10/18/2017,0.980,P,
27u,10/19/2017,0.500,P,
27u,10/20/2017,0.100,P,
27u,10/21/2017,0.760,P,
27u,10/22/2017,0.020,P,
27u,10/23/2017,0.000,P,
27u,10/24/2017,0.000,P,
27u,10/25/2017,0.010,P,
27u,10/26/2017,0.000,P,
27u,10/27/2017,0.000,P,
27u,10/28/2017,0.000,P,
27u,10/29/2017,0.000,P,
27u,10/30/2017,0.000,P,
27u,10/31/2017,0.000,P,
27u,11/1/2017,0.020,P,
27u,11/2/2017,0.160,P,
27u,11/3/2017,0.640,P,
27u,11/4/2017,0.330,P,
27u,11/5/2017,0.660,P,
27u,11/6/2017,0.010,P,
27u,11/7/2017,0.000,P,
27u,11/8/2017,0.090,P,
27u,11/9/2017,0.300,P,
27u,11/10/2017,0.000,P,
27u,11/11/2017,0.090,P,
27u,11/12/2017,0.450,P,
27u,11/13/2017,0.400,P,
27u,11/14/2017,0.050,P,
27u,11/15/2017,0.480,P,
27u,11/16/2017,0.120,P,
27u,11/17/2017,0.000,P,
27u,11/18/2017,0.000,P,
27u,11/19/2017,0.270,P,
27u,11/20/2017,0.540,P,
27u,11/21/2017,1.430,P,
27u,11/22/2017,0.600,P,
27u,11/23/2017,0.490,P,
27u,11/24/2017,0.060,P,
27u,11/25/2017,0.170,P,
27u,11/26/2017,0.630,P,
27u,11/27/2017,0.000,P,
27u,11/28/2017,0.690,P,
27u,11/29/2017,0.010,P,
27u,11/30/2017,0.380,P,
27u,12/1/2017,0.140,P,
27u,12/2/2017,0.710,P,
27u,12/3/2017,0.060,P,
27u,12/4/2017,0.000,P,
27u,12/5/2017,0.010,P,
27u,12/6/2017,0.000,P,
27u,12/7/2017,0.000,P,
27u,12/8/2017,0.000,P,
27u,12/9/2017,0.000,P,
27u,12/10/2017,0.000,P,
27u,12/11/2017,0.000,P,
27u,12/12/2017,0.000,P,
27u,12/13/2017,0.000,P,
27u,12/14/2017,0.000,P,
27u,12/15/2017,0.150,P,
27u,12/16/2017,0.100,P,
27u,12/17/2017,0.020,P,
27u,12/18/2017,0.850,P,
27u,12/19/2017,1.250,P,
27u,12/20/2017,0.320,P,
27u,12/21/2017,0.000,P,
27u,12/22/2017,0.110,P,
27u,12/23/2017,0.000,P,
27u,12/24/2017,0.000,P,
27u,12/25/2017,0.170,P,
27u,12/26/2017,0.070,P,
27u,12/27/2017,0.120,P,
27u,12/28/2017,0.070,P,
27u,12/29/2017,1.250,P,
27u,12/30/2017,0.000,P,
27u,12/31/2017,0.000,P,
27u,1/1/2018,0.000,P,
27u,1/2/2018,0.000,P,
27u,1/3/2018,0.000,P,
27u,1/4/2018,0.020,P,
27u,1/5/2018,0.370,P,
27u,1/6/2018,0.560,P,
27u,1/7/2018,0.610,P,
27u,1/8/2018,0.090,P,
27u,1/9/2018,0.990,P,
27u,1/10/2018,0.100,P,
27u,1/11/2018,0.900,P,
27u,1/12/2018,0.170,P,
27u,1/13/2018,0.000,P,
27u,1/14/2018,0.000,P,
27u,1/15/2018,0.080,P,
27u,1/16/2018,0.180,P,
27u,1/17/2018,0.530,P,
27u,1/18/2018,0.740,P,
27u,1/19/2018,0.020,P,
27u,1/20/2018,0.040,P,
27u,1/21/2018,0.260,P,
27u,1/22/2018,0.150,P,
27u,1/23/2018,0.740,P,
27u,1/24/2018,0.350,P,
27u,1/25/2018,0.130,P,
27u,1/26/2018,0.120,P,
27u,1/27/2018,0.450,P,
27u,1/28/2018,0.090,P,
27u,1/29/2018,0.810,P,
27u,1/30/2018,0.180,P,
27u,1/31/2018,0.000,P,
27u,2/1/2018,0.600,P,
27u,2/2/2018,0.130,P,
27u,2/3/2018,0.690,P,
27u,2/4/2018,0.100,P,
27u,2/5/2018,0.220,P,
27u,2/6/2018,0.280,P,
27u,2/7/2018,0.020,P,
27u,2/8/2018,0.140,P,
27u,2/9/2018,0.090,P,
27u,2/10/2018,0.000,P,
27u,2/11/2018,0.000,P,
27u,2/12/2018,0.000,P,
27u,2/13/2018,0.160,P,
27u,2/14/2018,0.250,P,
27u,2/15/2018,0.010,P,
27u,2/16/2018,0.560,P,
27u,2/17/2018,0.150,P,
27u,2/18/2018,0.000,P,
27u,2/19/2018,0.000,P,
27u,2/20/2018,0.000,P,
27u,2/21/2018,0.000,P,
27u,2/22/2018,0.050,P,
27u,2/23/2018,0.000,P,
27u,2/24/2018,0.080,P,
27u,2/25/2018,0.200,P,
27u,2/26/2018,0.340,P,
27u,2/27/2018,0.110,P,
27u,2/28/2018,0.460,P,
27u,3/1/2018,0.050,P,
27u,3/2/2018,0.220,P,
27u,3/3/2018,0.000,P,
27u,3/4/2018,0.030,P,
27u,3/5/2018,0.260,P,
27u,3/6/2018,0.000,P,
27u,3/7/2018,0.020,P,
27u,3/8/2018,0.580,P,
27u,3/9/2018,0.050,P,
27u,3/10/2018,0.000,P,
27u,3/11/2018,0.000,P,
27u,3/12/2018,0.000,P,
27u,3/13/2018,0.250,P,
27u,3/14/2018,0.020,P,
27u,3/15/2018,0.000,P,
27u,3/16/2018,0.000,P,
27u,3/17/2018,0.000,P,
27u,3/18/2018,0.000,P,
27u,3/19/2018,0.000,P,
27u,3/20/2018,0.000,P,
27u,3/21/2018,0.030,P,
27u,3/22/2018,0.600,P,
27u,3/23/2018,0.410,P,
27u,3/24/2018,0.230,P,
27u,3/25/2018,0.000,P,
27u,3/26/2018,0.070,P,
27u,3/27/2018,0.080,P,
27u,3/28/2018,0.010,P,
27u,3/29/2018,0.000,P,
27u,3/30/2018,0.050,P,
27u,3/31/2018,0.000,P,
27u,4/1/2018,0.300,P,
27u,4/2/2018,0.020,P,
27u,4/3/2018,0.000,P,
27u,4/4/2018,0.490,P,
27u,4/5/2018,0.220,P,
27u,4/6/2018,0.010,P,
27u,4/7/2018,0.780,P,
27u,4/8/2018,0.190,P,
27u,4/9/2018,0.000,P,
27u,4/10/2018,0.220,P,
27u,4/11/2018,0.490,P,
27u,4/12/2018,0.490,P,
27u,4/13/2018,0.310,P,
27u,4/14/2018,1.610,P,
27u,4/15/2018,0.190,P,
27u,4/16/2018,0.460,P,
27u,4/17/2018,0.080,P,
27u,4/18/2018,0.000,P,
27u,4/19/2018,0.010,P,
27u,4/20/2018,0.000,P,
27u,4/21/2018,0.010,P,
27u,4/22/2018,0.000,P,
27u,4/23/2018,0.000,P,
27u,4/24/2018,0.000,P,
27u,4/25/2018,0.000,P,
27u,4/26/2018,0.000,P,
27u,4/27/2018,0.000,P,
27u,4/28/2018,0.360,P,
27u,4/29/2018,0.040,P,
27u,4/30/2018,0.000,P,
27u,5/1/2018,0.000,P,
27u,5/2/2018,0.000,P,
27u,5/3/2018,0.000,P,
27u,5/4/2018,0.000,P,
27u,5/5/2018,0.000,P,
27u,5/6/2018,0.000,P,
27u,5/7/2018,0.000,P,
27u,5/8/2018,0.190,P,
27u,5/9/2018,0.030,P,
27u,5/10/2018,0.060,P,
27u,5/11/2018,0.000,P,
27u,5/12/2018,0.000,P,
27u,5/13/2018,0.000,P,
27u,5/14/2018,0.000,P,
27u,5/15/2018,0.000,P,
27u,5/16/2018,0.000,P,
27u,5/17/2018,0.000,P,
27u,5/18/2018,0.000,P,
27u,5/19/2018,0.090,P,
27u,5/20/2018,0.000,P,
27u,5/21/2018,0.000,P,
27u,5/22/2018,0.000,P,
27u,5/23/2018,0.000,P,
27u,5/24/2018,0.000,P,
27u,5/25/2018,0.000,P,
27u,5/26/2018,0.000,P,
27u,5/27/2018,0.000,P,
27u,5/28/2018,0.000,P,
27u,5/29/2018,0.010,P,
27u,5/30/2018,0.000,P,
27u,5/31/2018,0.000,P,
27u,6/1/2018,0.000,P,
27u,6/2/2018,0.000,P,
27u,6/3/2018,0.000,P,
27u,6/4/2018,0.080,P,
27u,6/5/2018,0.000,P,
27u,6/6/2018,0.000,P,
27u,6/7/2018,0.000,P,
27u,6/8/2018,0.310,P,
27u,6/9/2018,0.220,P,
27u,6/10/2018,0.130,P,
27u,6/11/2018,0.010,P,
27u,6/12/2018,0.000,P,
27u,6/13/2018,1.080,P,
27u,6/14/2018,0.350,P,
27u,6/15/2018,0.000,P,
27u,6/16/2018,0.000,P,
27u,6/17/2018,0.000,P,
27u,6/18/2018,0.000,P,
27u,6/19/2018,0.000,P,
27u,6/20/2018,0.000,P,
27u,6/21/2018,0.000,P,
27u,6/22/2018,0.090,P,
27u,6/23/2018,0.000,P,
27u,6/24/2018,0.000,P,
27u,6/25/2018,0.440,P,
27u,6/26/2018,0.100,P,
27u,6/27/2018,0.000,P,
27u,6/28/2018,0.010,P,
27u,6/29/2018,0.000,P,
27u,6/30/2018,0.010,P,
27u,7/1/2018,0.020,P,
27u,7/2/2018,0.120,P,
27u,7/3/2018,0.000,P,
27u,7/4/2018,0.000,P,
27u,7/5/2018,0.000,P,
27u,7/6/2018,0.000,P,
27u,7/7/2018,0.000,P,
27u,7/8/2018,0.000,P,
27u,7/9/2018,0.000,P,
27u,7/10/2018,0.000,P,
27u,7/11/2018,0.000,P,
27u,7/12/2018,0.000,P,
27u,7/13/2018,0.000,P,
27u,7/14/2018,0.000,P,
27u,7/15/2018,0.000,P,
27u,7/16/2018,0.000,P,
27u,7/17/2018,0.000,P,
27u,7/18/2018,0.000,P,
27u,7/19/2018,0.000,P,
27u,7/20/2018,0.000,P,
27u,7/21/2018,0.000,P,
27u,7/22/2018,0.000,P,
27u,7/23/2018,0.000,P,
27u,7/24/2018,0.000,P,
27u,7/25/2018,0.000,P,
27u,7/26/2018,0.000,P,
27u,7/27/2018,0.000,P,
27u,7/28/2018,0.000,P,
27u,7/29/2018,0.000,P,
27u,7/30/2018,0.000,P,
27u,7/31/2018,0.000,P,
27u,8/1/2018,0.000,P,
27u,8/2/2018,0.070,P,
27u,8/3/2018,0.110,P,
27u,8/4/2018,0.000,P,
27u,8/5/2018,0.000,P,
27u,8/6/2018,0.000,P,
27u,8/7/2018,0.000,P,
27u,8/8/2018,0.000,P,
27u,8/9/2018,0.000,P,
27u,8/10/2018,0.000,P,
27u,8/11/2018,0.020,P,
27u,8/12/2018,0.010,P,
27u,8/13/2018,0.000,P,
27u,8/14/2018,0.000,P,
27u,8/15/2018,0.000,P,
27u,8/16/2018,0.000,P,
27u,8/17/2018,0.000,P,
27u,8/18/2018,0.000,P,
27u,8/19/2018,0.000,P,
27u,8/20/2018,0.000,P,
27u,8/21/2018,0.000,P,
27u,8/22/2018,0.000,P,
27u,8/23/2018,0.000,P,
27u,8/24/2018,0.000,P,
27u,8/25/2018,0.000,P,
27u,8/26/2018,0.080,P,
27u,8/27/2018,0.010,P,
27u,8/28/2018,0.000,P,
27u,8/29/2018,0.000,P,
27u,8/30/2018,0.000,P,
27u,8/31/2018,0.020,P,
27u,9/1/2018,0.000,P,
27u,9/2/2018,0.000,P,
27u,9/3/2018,0.000,P,
27u,9/4/2018,0.000,P,
27u,9/5/2018,0.000,P,
27u,9/6/2018,0.000,P,
27u,9/7/2018,0.050,P,
27u,9/8/2018,0.080,P,
27u,9/9/2018,0.200,P,
27u,9/10/2018,0.030,P,
27u,9/11/2018,0.050,P,
27u,9/12/2018,0.020,P,
27u,9/13/2018,0.110,P,
27u,9/14/2018,0.700,P,
27u,9/15/2018,0.070,P,
27u,9/16/2018,0.320,P,
27u,9/17/2018,0.010,P,
27u,9/18/2018,0.000,P,
27u,9/19/2018,0.000,P,
27u,9/20/2018,0.010,P,
27u,9/21/2018,0.070,P,
27u,9/22/2018,0.020,P,
27u,9/23/2018,0.000,P,
27u,9/24/2018,0.000,P,
27u,9/25/2018,0.000,P,
27u,9/26/2018,0.000,P,
27u,9/27/2018,0.000,P,
27u,9/28/2018,0.000,P,
27u,9/29/2018,0.040,P,
27u,9/30/2018,0.070,P,
27u,10/1/2018,0.280,P,
27u,10/2/2018,0.030,P,
27u,10/3/2018,0.010,P,
27u,10/4/2018,0.000,P,
27u,10/5/2018,0.440,P,
27u,10/6/2018,0.000,P,
27u,10/7/2018,0.020,P,
27u,10/8/2018,0.540,P,
27u,10/9/2018,0.240,P,
27u,10/10/2018,0.000,P,
27u,10/11/2018,0.000,P,
27u,10/12/2018,0.000,P,
27u,10/13/2018,0.010,P,
27u,10/14/2018,0.000,P,
27u,10/15/2018,0.000,P,
27u,10/16/2018,0.000,P,
27u,10/17/2018,0.000,P,
27u,10/18/2018,0.000,P,
27u,10/19/2018,0.000,P,
27u,10/20/2018,0.000,P,
27u,10/21/2018,0.000,P,
27u,10/22/2018,0.010,P,
27u,10/23/2018,0.030,P,
27u,10/24/2018,0.000,P,
27u,10/25/2018,0.350,P,
27u,10/26/2018,0.320,P,
27u,10/27/2018,0.790,P,
27u,10/28/2018,0.400,P,
27u,10/29/2018,0.010,P,
27u,10/30/2018,0.110,P,
27u,10/31/2018,0.050,P,
27u,11/1/2018,0.140,P,
27u,11/2/2018,0.720,P,
27u,11/3/2018,0.200,P,
27u,11/4/2018,0.080,P,
27u,11/5/2018,0.010,P,
27u,11/6/2018,0.020,P,
27u,11/7/2018,0.010,P,
27u,11/8/2018,0.000,P,
27u,11/9/2018,0.070,P,
27u,11/10/2018,0.010,P,
27u,11/11/2018,0.000,P,
27u,11/12/2018,0.000,P,
27u,11/13/2018,0.000,P,
27u,11/14/2018,0.060,P,
27u,11/15/2018,0.010,P,
27u,11/16/2018,0.110,P,
27u,11/17/2018,0.000,P,
27u,11/18/2018,0.000,P,
27u,11/19/2018,0.000,P,
27u,11/20/2018,0.000,P,
27u,11/21/2018,0.100,P,
27u,11/22/2018,0.620,P,
27u,11/23/2018,0.390,P,
27u,11/24/2018,0.010,P,
27u,11/25/2018,0.000,P,
27u,11/26/2018,1.230,P,
27u,11/27/2018,0.600,P,
27u,11/28/2018,0.230,P,
27u,11/29/2018,0.000,P,
27u,11/30/2018,0.220,P,
27u,12/1/2018,0.020,P,
27u,12/2/2018,0.020,P,
27u,12/3/2018,0.000,P,
27u,12/4/2018,0.000,P,
27u,12/5/2018,0.010,P,
27u,12/6/2018,0.000,P,
27u,12/7/2018,0.000,P,
27u,12/8/2018,0.000,P,
27u,12/9/2018,0.610,P,
27u,12/10/2018,0.010,P,
27u,12/11/2018,0.490,P,
27u,12/12/2018,0.070,P,
27u,12/13/2018,0.100,P,
27u,12/14/2018,0.000,P,
27u,12/15/2018,0.020,P,
27u,12/16/2018,0.600,P,
27u,12/17/2018,0.330,P,
27u,12/18/2018,0.520,P,
27u,12/19/2018,0.010,P,
27u,12/20/2018,0.300,P,
27u,12/21/2018,0.000,P,
27u,12/22/2018,0.300,P,
27u,12/23/2018,0.470,P,
27u,12/24/2018,0.010,P,
27u,12/25/2018,0.010,P,
27u,12/26/2018,0.070,P,
27u,12/27/2018,0.080,P,
27u,12/28/2018,0.640,P,
27u,12/29/2018,0.770,P,
27u,12/30/2018,0.170,P,
27u,12/31/2018,0.010,P,
27u,1/1/2019,0.000,P,
27u,1/2/2019,0.000,P,
27u,1/3/2019,0.820,P,
27u,1/4/2019,0.170,P,
27u,1/5/2019,0.060,P,
27u,1/6/2019,0.560,P,
27u,1/7/2019,0.020,P,
27u,1/8/2019,0.180,P,
27u,1/9/2019,0.280,P,
27u,1/10/2019,0.130,P,
27u,1/11/2019,0.000,P,
27u,1/12/2019,0.000,P,
27u,1/13/2019,0.000,P,
27u,1/14/2019,0.000,P,
27u,1/15/2019,0.000,P,
27u,1/16/2019,0.000,P,
27u,1/17/2019,0.090,P,
27u,1/18/2019,0.200,P,
27u,1/19/2019,0.030,P,
27u,1/20/2019,0.000,P,
