Bellevue_site, Date, Precipitation, Condition
XRDS,6/16/2016,0.050,P,
XRDS,6/17/2016,0.060,P,
XRDS,6/18/2016,0.420,P,
XRDS,6/19/2016,0.000,P,
XRDS,6/20/2016,0.160,P,
XRDS,6/21/2016,0.310,P,
XRDS,6/22/2016,0.000,P,
XRDS,6/23/2016,0.320,P,
XRDS,6/24/2016,0.220,P,
XRDS,6/25/2016,0.020,P,
XRDS,6/26/2016,0.000,P,
XRDS,6/27/2016,0.000,P,
XRDS,6/28/2016,0.000,P,
XRDS,6/29/2016,0.000,P,
XRDS,6/30/2016,0.000,P,
XRDS,7/1/2016,0.000,P,
XRDS,7/2/2016,0.000,P,
XRDS,7/3/2016,0.000,P,
XRDS,7/4/2016,0.030,P,
XRDS,7/5/2016,0.000,P,
XRDS,7/6/2016,0.000,P,
XRDS,7/7/2016,0.100,P,
XRDS,7/8/2016,0.200,P,
XRDS,7/9/2016,0.170,P,
XRDS,7/10/2016,0.000,P,
XRDS,7/11/2016,0.000,P,
XRDS,7/12/2016,0.000,P,
XRDS,7/13/2016,0.000,P,
XRDS,7/14/2016,0.000,P,
XRDS,7/15/2016,0.000,P,
XRDS,7/16/2016,0.000,P,
XRDS,7/17/2016,0.000,P,
XRDS,7/18/2016,0.000,P,
XRDS,7/19/2016,0.000,P,
XRDS,7/20/2016,0.000,P,
XRDS,7/21/2016,0.000,P,
XRDS,7/22/2016,0.220,P,
XRDS,7/23/2016,0.000,P,
XRDS,7/24/2016,0.000,P,
XRDS,7/25/2016,0.000,P,
XRDS,7/26/2016,0.000,P,
XRDS,7/27/2016,0.000,P,
XRDS,7/28/2016,0.000,P,
XRDS,7/29/2016,0.000,P,
XRDS,7/30/2016,0.000,P,
XRDS,7/31/2016,0.000,P,
XRDS,8/1/2016,0.000,P,
XRDS,8/2/2016,0.000,P,
XRDS,8/3/2016,0.000,P,
XRDS,8/4/2016,0.000,P,
XRDS,8/5/2016,0.000,P,
XRDS,8/6/2016,0.000,P,
XRDS,8/7/2016,0.050,P,
XRDS,8/8/2016,0.020,P,
XRDS,8/9/2016,0.000,P,
XRDS,8/10/2016,0.000,P,
XRDS,8/11/2016,0.000,P,
XRDS,8/12/2016,0.000,P,
XRDS,8/13/2016,0.000,P,
XRDS,8/14/2016,0.000,P,
XRDS,8/15/2016,0.000,P,
XRDS,8/16/2016,0.000,P,
XRDS,8/17/2016,0.000,P,
XRDS,8/18/2016,0.000,P,
XRDS,8/19/2016,0.000,P,
XRDS,8/20/2016,0.000,P,
XRDS,8/21/2016,0.000,P,
XRDS,8/22/2016,0.000,P,
XRDS,8/23/2016,0.000,P,
XRDS,8/24/2016,0.000,P,
XRDS,8/25/2016,0.000,P,
XRDS,8/26/2016,0.000,P,
XRDS,8/27/2016,0.000,P,
XRDS,8/28/2016,0.000,P,
XRDS,8/29/2016,0.000,P,
XRDS,8/30/2016,0.000,P,
XRDS,8/31/2016,0.040,P,
XRDS,9/1/2016,0.100,P,
XRDS,9/2/2016,0.490,P,
XRDS,9/3/2016,0.100,P,
XRDS,9/4/2016,0.000,P,
XRDS,9/5/2016,0.000,P,
XRDS,9/6/2016,0.260,P,
XRDS,9/7/2016,0.080,P,
XRDS,9/8/2016,0.000,P,
XRDS,9/9/2016,0.000,P,
XRDS,9/10/2016,0.000,P,
XRDS,9/11/2016,0.030,P,
XRDS,9/12/2016,0.000,P,
XRDS,9/13/2016,0.000,P,
XRDS,9/14/2016,0.000,P,
XRDS,9/15/2016,0.000,P,
XRDS,9/16/2016,0.000,P,
XRDS,9/17/2016,0.300,P,
XRDS,9/18/2016,0.030,P,
XRDS,9/19/2016,0.030,P,
XRDS,9/20/2016,0.000,P,
XRDS,9/21/2016,0.000,P,
XRDS,9/22/2016,0.000,P,
XRDS,9/23/2016,0.000,P,
XRDS,9/24/2016,0.010,P,
XRDS,9/25/2016,0.000,P,
XRDS,9/26/2016,0.000,P,
XRDS,9/27/2016,0.000,P,
XRDS,9/28/2016,0.000,P,
XRDS,9/29/2016,0.000,P,
XRDS,9/30/2016,0.000,P,
XRDS,10/1/2016,0.080,P,
XRDS,10/2/2016,0.010,P,
XRDS,10/3/2016,0.010,P,
XRDS,10/4/2016,0.140,P,
XRDS,10/5/2016,0.010,P,
XRDS,10/6/2016,0.190,P,
XRDS,10/7/2016,0.200,P,
XRDS,10/8/2016,0.800,P,
XRDS,10/9/2016,0.350,P,
XRDS,10/10/2016,0.010,P,
XRDS,10/11/2016,0.000,P,
XRDS,10/12/2016,0.000,P,
XRDS,10/13/2016,1.790,P,
XRDS,10/14/2016,1.330,P,
XRDS,10/15/2016,0.860,P,
XRDS,10/16/2016,0.570,P,
XRDS,10/17/2016,0.110,P,
XRDS,10/18/2016,0.110,P,
XRDS,10/19/2016,0.170,P,
XRDS,10/20/2016,1.540,P,
XRDS,10/21/2016,0.070,P,
XRDS,10/22/2016,0.010,P,
XRDS,10/23/2016,0.190,P,
XRDS,10/24/2016,0.160,P,
XRDS,10/25/2016,0.010,P,
XRDS,10/26/2016,1.940,P,
XRDS,10/27/2016,0.050,P,
XRDS,10/28/2016,0.010,P,
XRDS,10/29/2016,0.090,P,
XRDS,10/30/2016,0.200,P,
XRDS,10/31/2016,0.790,P,
XRDS,11/1/2016,0.430,P,
XRDS,11/2/2016,0.340,P,
XRDS,11/3/2016,0.050,P,
XRDS,11/4/2016,0.010,P,
XRDS,11/5/2016,0.970,P,
XRDS,11/6/2016,0.290,P,
XRDS,11/7/2016,0.020,P,
XRDS,11/8/2016,0.000,P,
XRDS,11/9/2016,0.240,P,
XRDS,11/10/2016,0.010,P,
XRDS,11/11/2016,0.000,P,
XRDS,11/12/2016,0.090,P,
XRDS,11/13/2016,0.180,P,
XRDS,11/14/2016,0.250,P,
XRDS,11/15/2016,1.870,P,
XRDS,11/16/2016,0.060,
XRDS,11/17/2016,0.000,
XRDS,11/18/2016,0.000,
XRDS,11/19/2016,0.040,
XRDS,11/20/2016,0.090,
XRDS,11/21/2016,0.020,P,
XRDS,11/22/2016,0.430,P,
XRDS,11/23/2016,0.250,P,
XRDS,11/24/2016,1.110,P,
XRDS,11/25/2016,0.090,P,
XRDS,11/26/2016,0.470,P,
XRDS,11/27/2016,0.310,P,
XRDS,11/28/2016,0.000,P,
XRDS,11/29/2016,0.010,P,
XRDS,11/30/2016,0.170,P,
XRDS,12/1/2016,0.010,P,
XRDS,12/2/2016,0.150,P,
XRDS,12/3/2016,0.070,P,
XRDS,12/4/2016,0.320,P,
XRDS,12/5/2016,0.120,P,
XRDS,12/6/2016,0.010,P,
XRDS,12/7/2016,0.000,P,
XRDS,12/8/2016,0.000,P,
XRDS,12/9/2016,0.560,P,
XRDS,12/10/2016,0.170,P,
XRDS,12/11/2016,0.060,P,
XRDS,12/12/2016,0.050,P,
XRDS,12/13/2016,0.010,P,
XRDS,12/14/2016,0.000,P,
XRDS,12/15/2016,0.000,P,
XRDS,12/16/2016,0.000,P,
XRDS,12/17/2016,0.000,P,
XRDS,12/18/2016,0.000,P,
XRDS,12/19/2016,0.370,P,
XRDS,12/20/2016,0.060,P,
XRDS,12/21/2016,0.000,P,
XRDS,12/22/2016,0.190,P,
XRDS,12/23/2016,0.880,P,
XRDS,12/24/2016,0.040,P,
XRDS,12/25/2016,0.010,P,
XRDS,12/26/2016,0.290,P,
XRDS,12/27/2016,0.010,P,
XRDS,12/28/2016,0.000,P,
XRDS,12/29/2016,0.500,P,
XRDS,12/30/2016,0.180,P,
XRDS,12/31/2016,0.200,P,
XRDS,1/1/2017,0.080,P,
XRDS,1/2/2017,0.010,P,
XRDS,1/3/2017,0.000,P,
XRDS,1/4/2017,0.000,P,
XRDS,1/5/2017,0.000,P,
XRDS,1/6/2017,0.000,P,
XRDS,1/7/2017,0.000,P,
XRDS,1/8/2017,0.450,P,
XRDS,1/9/2017,0.090,P,
XRDS,1/10/2017,0.080,P,
XRDS,1/11/2017,0.000,P,
XRDS,1/12/2017,0.000,P,
XRDS,1/13/2017,0.000,P,
XRDS,1/14/2017,0.000,P,
XRDS,1/15/2017,0.000,P,
XRDS,1/16/2017,0.000,P,
XRDS,1/17/2017,1.250,P,
XRDS,1/18/2017,0.950,P,
XRDS,1/19/2017,0.190,P,
XRDS,1/20/2017,0.000,P,
XRDS,1/21/2017,0.010,P,
XRDS,1/22/2017,0.070,P,
XRDS,1/23/2017,0.000,P,
XRDS,1/24/2017,0.000,P,
XRDS,1/25/2017,0.020,P,
XRDS,1/26/2017,0.000,P,
XRDS,1/27/2017,0.000,P,
XRDS,1/28/2017,0.010,P,
XRDS,1/29/2017,0.020,P,
XRDS,1/30/2017,0.000,P,
XRDS,1/31/2017,0.010,P,
XRDS,2/1/2017,0.000,P,
XRDS,2/2/2017,0.000,P,
XRDS,2/3/2017,0.650,P,
XRDS,2/4/2017,0.800,P,
XRDS,2/5/2017,0.400,P,
XRDS,2/6/2017,0.560,P,
XRDS,2/7/2017,0.280,P,
XRDS,2/8/2017,0.880,P,
XRDS,2/9/2017,1.700,P,
XRDS,2/10/2017,0.070,P,
XRDS,2/11/2017,0.000,P,
XRDS,2/12/2017,0.000,P,
XRDS,2/13/2017,0.000,P,
XRDS,2/14/2017,0.040,P,
XRDS,2/15/2017,1.810,P,
XRDS,2/16/2017,0.800,P,
XRDS,2/17/2017,0.000,P,
XRDS,2/18/2017,0.130,P,
XRDS,2/19/2017,0.130,P,
XRDS,2/20/2017,0.370,P,
XRDS,2/21/2017,0.280,P,
XRDS,2/22/2017,0.220,P,
XRDS,2/23/2017,0.010,P,
XRDS,2/24/2017,0.000,P,
XRDS,2/25/2017,0.000,P,
XRDS,2/26/2017,0.230,P,
XRDS,2/27/2017,0.360,P,
XRDS,2/28/2017,0.270,P,
XRDS,3/1/2017,0.000,P,
XRDS,3/2/2017,0.060,P,
XRDS,3/3/2017,0.520,P,
XRDS,3/4/2017,0.040,P,
XRDS,3/5/2017,0.080,P,
XRDS,3/6/2017,0.000,P,
XRDS,3/7/2017,0.420,P,
XRDS,3/8/2017,0.070,P,
XRDS,3/9/2017,0.560,P,
XRDS,3/10/2017,0.010,P,
XRDS,3/11/2017,0.280,P,
XRDS,3/12/2017,0.010,P,
XRDS,3/13/2017,0.540,P,
XRDS,3/14/2017,0.340,P,
XRDS,3/15/2017,0.860,P,
XRDS,3/16/2017,0.000,P,
XRDS,3/17/2017,0.700,P,
XRDS,3/18/2017,0.610,P,
XRDS,3/19/2017,0.000,P,
XRDS,3/20/2017,0.000,P,
XRDS,3/21/2017,0.200,P,
XRDS,3/22/2017,0.040,P,
XRDS,3/23/2017,0.130,P,
XRDS,3/24/2017,0.370,P,
XRDS,3/25/2017,0.020,P,
XRDS,3/26/2017,0.270,P,
XRDS,3/27/2017,0.050,P,
XRDS,3/28/2017,0.120,P,
XRDS,3/29/2017,0.500,P,
XRDS,3/30/2017,0.110,P,
XRDS,3/31/2017,0.010,P,
XRDS,4/1/2017,0.080,P,
XRDS,4/2/2017,0.220,P,
XRDS,4/3/2017,0.000,P,
XRDS,4/4/2017,0.040,P,
XRDS,4/5/2017,0.440,P,
XRDS,4/6/2017,0.190,P,
XRDS,4/7/2017,0.200,P,
XRDS,4/8/2017,0.050,P,
XRDS,4/9/2017,0.000,P,
XRDS,4/10/2017,0.540,P,
XRDS,4/11/2017,0.010,P,
XRDS,4/12/2017,0.790,P,
XRDS,4/13/2017,0.150,P,
XRDS,4/14/2017,0.010,P,
XRDS,4/15/2017,0.000,P,
XRDS,4/16/2017,0.000,P,
XRDS,4/17/2017,0.040,P,
XRDS,4/18/2017,0.500,P,
XRDS,4/19/2017,0.520,P,
XRDS,4/20/2017,0.060,P,
XRDS,4/21/2017,0.000,P,
XRDS,4/22/2017,0.150,P,
XRDS,4/23/2017,0.600,P,
XRDS,4/24/2017,0.050,P,
XRDS,4/25/2017,0.020,P,
XRDS,4/26/2017,0.420,P,
XRDS,4/27/2017,0.130,P,
XRDS,4/28/2017,0.020,P,
XRDS,4/29/2017,0.160,P,
XRDS,4/30/2017,0.180,P,
XRDS,5/1/2017,0.110,P,
XRDS,5/2/2017,0.060,P,
XRDS,5/3/2017,0.300,P,
XRDS,5/4/2017,0.620,P,
XRDS,5/5/2017,0.610,P,
XRDS,5/6/2017,0.210,P,
XRDS,5/7/2017,0.000,P,
XRDS,5/8/2017,0.000,P,
XRDS,5/9/2017,0.000,P,
XRDS,5/10/2017,0.000,P,
XRDS,5/11/2017,0.290,P,
XRDS,5/12/2017,0.060,P,
XRDS,5/13/2017,0.030,P,
XRDS,5/14/2017,0.010,P,
XRDS,5/15/2017,0.360,P,
XRDS,5/16/2017,0.540,P,
XRDS,5/17/2017,0.000,P,
XRDS,5/18/2017,0.000,P,
XRDS,5/19/2017,0.000,P,
XRDS,5/20/2017,0.000,P,
XRDS,5/21/2017,0.000,P,
XRDS,5/22/2017,0.000,P,
XRDS,5/23/2017,0.000,P,
XRDS,5/24/2017,0.000,P,
XRDS,5/25/2017,0.000,P,
XRDS,5/26/2017,0.000,P,
XRDS,5/27/2017,0.000,P,
XRDS,5/28/2017,0.000,P,
XRDS,5/29/2017,0.000,P,
XRDS,5/30/2017,0.000,P,
XRDS,5/31/2017,0.060,P,
XRDS,6/1/2017,0.060,P,
XRDS,6/2/2017,0.000,P,
XRDS,6/3/2017,0.000,P,
XRDS,6/4/2017,0.000,P,
XRDS,6/5/2017,0.000,P,
XRDS,6/6/2017,0.000,P,
XRDS,6/7/2017,0.000,P,
XRDS,6/8/2017,0.290,P,
XRDS,6/9/2017,0.050,P,
XRDS,6/10/2017,0.010,P,
XRDS,6/11/2017,0.000,P,
XRDS,6/12/2017,0.000,P,
XRDS,6/13/2017,0.000,P,
XRDS,6/14/2017,0.000,P,
XRDS,6/15/2017,0.840,P,
XRDS,6/16/2017,0.000,P,
XRDS,6/17/2017,0.030,P,
XRDS,6/18/2017,0.030,P,
XRDS,6/19/2017,0.010,P,
XRDS,6/20/2017,0.020,P,
XRDS,6/21/2017,0.000,P,
XRDS,6/22/2017,0.000,P,
XRDS,6/23/2017,0.000,P,
XRDS,6/24/2017,0.000,P,
XRDS,6/25/2017,0.000,P,
XRDS,6/26/2017,0.000,P,
XRDS,6/27/2017,0.000,P,
XRDS,6/28/2017,0.000,P,
XRDS,6/29/2017,0.000,P,
XRDS,6/30/2017,0.000,P,
XRDS,7/1/2017,0.000,P,
XRDS,7/2/2017,0.000,P,
XRDS,7/3/2017,0.000,P,
XRDS,7/4/2017,0.000,P,
XRDS,7/5/2017,0.000,P,
XRDS,7/6/2017,0.000,P,
XRDS,7/7/2017,0.000,P,
XRDS,7/8/2017,0.000,P,
XRDS,7/9/2017,0.000,P,
XRDS,7/10/2017,0.000,P,
XRDS,7/11/2017,0.000,P,
XRDS,7/12/2017,0.000,P,
XRDS,7/13/2017,0.000,P,
XRDS,7/14/2017,0.000,P,
XRDS,7/15/2017,0.000,P,
XRDS,7/16/2017,0.000,P,
XRDS,7/17/2017,0.000,P,
XRDS,7/18/2017,0.000,P,
XRDS,7/19/2017,0.000,P,
XRDS,7/20/2017,0.000,P,
XRDS,7/21/2017,0.000,P,
XRDS,7/22/2017,0.000,P,
XRDS,7/23/2017,0.000,P,
XRDS,7/24/2017,0.000,P,
XRDS,7/25/2017,0.000,P,
XRDS,7/26/2017,0.000,P,
XRDS,7/27/2017,0.010,P,
XRDS,7/28/2017,0.000,P,
XRDS,7/29/2017,0.000,P,
XRDS,7/30/2017,0.000,P,
XRDS,7/31/2017,0.000,P,
XRDS,8/1/2017,0.000,P,
XRDS,8/2/2017,0.000,P,
XRDS,8/3/2017,0.000,P,
XRDS,8/4/2017,0.000,P,
XRDS,8/5/2017,0.000,P,
XRDS,8/6/2017,0.000,P,
XRDS,8/7/2017,0.000,P,
XRDS,8/8/2017,0.000,P,
XRDS,8/9/2017,0.000,P,
XRDS,8/10/2017,0.000,P,
XRDS,8/11/2017,0.000,P,
XRDS,8/12/2017,0.000,P,
XRDS,8/13/2017,0.060,P,
XRDS,8/14/2017,0.000,P,
XRDS,8/15/2017,0.000,P,
XRDS,8/16/2017,0.000,P,
XRDS,8/17/2017,0.000,P,
XRDS,8/18/2017,0.000,P,
XRDS,8/19/2017,0.000,P,
XRDS,8/20/2017,0.000,P,
XRDS,8/21/2017,0.000,P,
XRDS,8/22/2017,0.000,P,
XRDS,8/23/2017,0.000,P,
XRDS,8/24/2017,0.000,P,
XRDS,8/25/2017,0.000,P,
XRDS,8/26/2017,0.000,P,
XRDS,8/27/2017,0.000,P,
XRDS,8/28/2017,0.000,P,
XRDS,8/29/2017,0.000,P,
XRDS,8/30/2017,0.000,P,
XRDS,8/31/2017,0.060,P,
XRDS,9/1/2017,0.000,P,
XRDS,9/2/2017,0.000,P,
XRDS,9/3/2017,0.000,P,
XRDS,9/4/2017,0.000,P,
XRDS,9/5/2017,0.000,P,
XRDS,9/6/2017,0.000,P,
XRDS,9/7/2017,0.000,P,
XRDS,9/8/2017,0.000,P,
XRDS,9/9/2017,0.000,P,
XRDS,9/10/2017,0.000,P,
XRDS,9/11/2017,0.000,P,
XRDS,9/12/2017,0.000,P,
XRDS,9/13/2017,0.000,P,
XRDS,9/14/2017,0.000,P,
XRDS,9/15/2017,0.000,P,
XRDS,9/16/2017,0.000,P,
XRDS,9/17/2017,0.080,P,
XRDS,9/18/2017,0.210,P,
XRDS,9/19/2017,0.650,P,
XRDS,9/20/2017,0.180,P,
XRDS,9/21/2017,0.050,P,
XRDS,9/22/2017,0.010,P,
XRDS,9/23/2017,0.000,P,
XRDS,9/24/2017,0.000,P,
XRDS,9/25/2017,0.010,P,
XRDS,9/26/2017,0.000,P,
XRDS,9/27/2017,0.000,P,
XRDS,9/28/2017,0.000,P,
XRDS,9/29/2017,0.030,P,
XRDS,9/30/2017,0.190,P,
XRDS,10/1/2017,0.010,P,
XRDS,10/2/2017,0.000,P,
XRDS,10/3/2017,0.000,P,
XRDS,10/4/2017,0.000,P,
XRDS,10/5/2017,0.000,P,
XRDS,10/6/2017,0.000,P,
XRDS,10/7/2017,0.250,P,
XRDS,10/8/2017,0.050,P,
XRDS,10/9/2017,0.010,P,
XRDS,10/10/2017,0.120,P,
XRDS,10/11/2017,0.000,P,
XRDS,10/12/2017,0.140,P,
XRDS,10/13/2017,0.290,P,
XRDS,10/14/2017,0.010,P,
XRDS,10/15/2017,0.000,P,
XRDS,10/16/2017,0.000,P,
XRDS,10/17/2017,0.100,P,
XRDS,10/18/2017,0.840,P,
XRDS,10/19/2017,0.700,P,
XRDS,10/20/2017,0.120,P,
XRDS,10/21/2017,0.890,P,
XRDS,10/22/2017,0.030,P,
XRDS,10/23/2017,0.000,P,
XRDS,10/24/2017,0.000,P,
XRDS,10/25/2017,0.010,P,
XRDS,10/26/2017,0.000,P,
XRDS,10/27/2017,0.010,P,
XRDS,10/28/2017,0.010,P,
XRDS,10/29/2017,0.000,P,
XRDS,10/30/2017,0.020,P,
XRDS,10/31/2017,0.000,P,
XRDS,11/1/2017,0.020,P,
XRDS,11/2/2017,0.330,P,
XRDS,11/3/2017,0.350,P,
XRDS,11/4/2017,0.400,P,
XRDS,11/5/2017,0.790,P,
XRDS,11/6/2017,0.000,P,
XRDS,11/7/2017,0.000,P,
XRDS,11/8/2017,0.070,P,
XRDS,11/9/2017,0.200,P,
XRDS,11/10/2017,0.000,P,
XRDS,11/11/2017,0.090,P,
XRDS,11/12/2017,0.530,P,
XRDS,11/13/2017,0.750,P,
XRDS,11/14/2017,0.020,P,
XRDS,11/15/2017,0.430,P,
XRDS,11/16/2017,0.100,P,
XRDS,11/17/2017,0.000,P,
XRDS,11/18/2017,0.000,P,
XRDS,11/19/2017,0.290,P,
XRDS,11/20/2017,0.860,P,
XRDS,11/21/2017,1.140,P,
XRDS,11/22/2017,0.360,P,
XRDS,11/23/2017,0.510,P,
XRDS,11/24/2017,0.040,P,
XRDS,11/25/2017,0.180,P,
XRDS,11/26/2017,0.450,P,
XRDS,11/27/2017,0.000,P,
XRDS,11/28/2017,0.720,P,
XRDS,11/29/2017,0.000,P,
XRDS,11/30/2017,0.280,P,
XRDS,12/1/2017,0.160,P,
XRDS,12/2/2017,0.670,P,
XRDS,12/3/2017,0.060,P,
XRDS,12/4/2017,0.010,P,
XRDS,12/5/2017,0.010,P,
XRDS,12/6/2017,0.010,P,
XRDS,12/7/2017,0.000,P,
XRDS,12/8/2017,0.010,P,
XRDS,12/9/2017,0.000,P,
XRDS,12/10/2017,0.010,P,
XRDS,12/11/2017,0.000,P,
XRDS,12/12/2017,0.000,P,
XRDS,12/13/2017,0.000,P,
XRDS,12/14/2017,0.000,P,
XRDS,12/15/2017,0.130,P,
XRDS,12/16/2017,0.050,P,
XRDS,12/17/2017,0.030,P,
XRDS,12/18/2017,0.760,P,
XRDS,12/19/2017,1.290,P,
XRDS,12/20/2017,0.140,P,
XRDS,12/21/2017,0.000,P,
XRDS,12/22/2017,0.170,P,
XRDS,12/23/2017,0.000,P,
XRDS,12/24/2017,0.000,P,
XRDS,12/25/2017,0.240,P,
XRDS,12/26/2017,0.080,P,
XRDS,12/27/2017,0.000,P,
XRDS,12/28/2017,0.140,P,
XRDS,12/29/2017,1.540,P,
XRDS,12/30/2017,0.070,P,
XRDS,12/31/2017,0.010,P,
XRDS,1/1/2018,0.010,P,
XRDS,1/2/2018,0.000,P,
XRDS,1/3/2018,0.000,P,
XRDS,1/4/2018,0.040,P,
XRDS,1/5/2018,0.400,P,
XRDS,1/6/2018,0.370,P,
XRDS,1/7/2018,0.500,P,
XRDS,1/8/2018,0.120,P,
XRDS,1/9/2018,0.860,P,
XRDS,1/10/2018,0.130,P,
XRDS,1/11/2018,0.930,P,
XRDS,1/12/2018,0.160,P,
XRDS,1/13/2018,0.020,P,
XRDS,1/14/2018,0.020,P,
XRDS,1/15/2018,0.050,P,
XRDS,1/16/2018,0.200,P,
XRDS,1/17/2018,0.600,P,
XRDS,1/18/2018,0.620,P,
XRDS,1/19/2018,0.050,P,
XRDS,1/20/2018,0.080,P,
XRDS,1/21/2018,0.220,P,
XRDS,1/22/2018,0.120,P,
XRDS,1/23/2018,0.660,P,
XRDS,1/24/2018,0.560,P,
XRDS,1/25/2018,0.100,P,
XRDS,1/26/2018,0.100,P,
XRDS,1/27/2018,0.440,P,
XRDS,1/28/2018,0.090,P,
XRDS,1/29/2018,0.770,P,
XRDS,1/30/2018,0.000,P,
XRDS,1/31/2018,0.000,P,
XRDS,2/1/2018,0.620,P,
XRDS,2/2/2018,0.130,P,
XRDS,2/3/2018,0.480,P,
XRDS,2/4/2018,0.040,P,
XRDS,2/5/2018,0.080,P,
XRDS,2/6/2018,0.030,P,
XRDS,2/7/2018,0.000,P,
XRDS,2/8/2018,0.140,P,
XRDS,2/9/2018,0.030,P,
XRDS,2/10/2018,0.010,P,
XRDS,2/11/2018,0.000,P,
XRDS,2/12/2018,0.000,P,
XRDS,2/13/2018,0.140,P,
XRDS,2/14/2018,0.260,P,
XRDS,2/15/2018,0.000,P,
XRDS,2/16/2018,0.150,P,
XRDS,2/17/2018,0.280,P,
XRDS,2/18/2018,0.040,P,
XRDS,2/19/2018,0.000,P,
XRDS,2/20/2018,0.000,P,
XRDS,2/21/2018,0.000,P,
XRDS,2/22/2018,0.050,P,
XRDS,2/23/2018,0.000,P,
XRDS,2/24/2018,0.080,P,
XRDS,2/25/2018,0.050,P,
XRDS,2/26/2018,0.390,P,
XRDS,2/27/2018,0.370,P,
XRDS,2/28/2018,0.250,P,
XRDS,3/1/2018,0.040,P,
XRDS,3/2/2018,0.150,P,
XRDS,3/3/2018,0.010,P,
XRDS,3/4/2018,0.040,P,
XRDS,3/5/2018,0.010,P,
XRDS,3/6/2018,0.000,P,
XRDS,3/7/2018,0.030,P,
XRDS,3/8/2018,0.460,P,
XRDS,3/9/2018,0.000,P,
XRDS,3/10/2018,0.000,P,
XRDS,3/11/2018,0.000,P,
XRDS,3/12/2018,0.000,P,
XRDS,3/13/2018,0.250,P,
XRDS,3/14/2018,0.050,P,
XRDS,3/15/2018,0.010,P,
XRDS,3/16/2018,0.000,P,
XRDS,3/17/2018,0.000,P,
XRDS,3/18/2018,0.000,P,
XRDS,3/19/2018,0.000,P,
XRDS,3/20/2018,0.000,P,
XRDS,3/21/2018,0.020,P,
XRDS,3/22/2018,0.440,P,
XRDS,3/23/2018,0.310,P,
XRDS,3/24/2018,0.240,P,
XRDS,3/25/2018,0.000,P,
XRDS,3/26/2018,0.080,P,
XRDS,3/27/2018,0.020,P,
XRDS,3/28/2018,0.050,P,
XRDS,3/29/2018,0.000,P,
XRDS,3/30/2018,0.000,P,
XRDS,3/31/2018,0.000,P,
XRDS,4/1/2018,0.280,P,
XRDS,4/2/2018,0.000,P,
XRDS,4/3/2018,0.000,P,
XRDS,4/4/2018,0.360,P,
XRDS,4/5/2018,0.210,P,
XRDS,4/6/2018,0.010,P,
XRDS,4/7/2018,1.150,P,
XRDS,4/8/2018,0.300,P,
XRDS,4/9/2018,0.000,P,
XRDS,4/10/2018,0.200,P,
XRDS,4/11/2018,0.320,P,
XRDS,4/12/2018,0.440,P,
XRDS,4/13/2018,0.260,P,
XRDS,4/14/2018,1.760,P,
XRDS,4/15/2018,0.180,P,
XRDS,4/16/2018,0.450,P,
XRDS,4/17/2018,0.100,P,
XRDS,4/18/2018,0.020,P,
XRDS,4/19/2018,0.010,P,
XRDS,4/20/2018,0.000,P,
XRDS,4/21/2018,0.050,P,
XRDS,4/22/2018,0.010,P,
XRDS,4/23/2018,0.000,P,
XRDS,4/24/2018,0.000,P,
XRDS,4/25/2018,0.000,P,
XRDS,4/26/2018,0.000,P,
XRDS,4/27/2018,0.000,P,
XRDS,4/28/2018,0.440,P,
XRDS,4/29/2018,0.080,P,
XRDS,4/30/2018,0.000,P,
XRDS,5/1/2018,0.000,P,
XRDS,5/2/2018,0.000,P,
XRDS,5/3/2018,0.000,P,
XRDS,5/4/2018,0.000,P,
XRDS,5/5/2018,0.010,P,
XRDS,5/6/2018,0.000,P,
XRDS,5/7/2018,0.000,P,
XRDS,5/8/2018,0.130,P,
XRDS,5/9/2018,0.010,P,
XRDS,5/10/2018,0.000,P,
XRDS,5/11/2018,0.000,P,
XRDS,5/12/2018,0.000,P,
XRDS,5/13/2018,0.000,P,
XRDS,5/14/2018,0.000,P,
XRDS,5/15/2018,0.000,P,
XRDS,5/16/2018,0.000,P,
XRDS,5/17/2018,0.000,P,
XRDS,5/18/2018,0.000,P,
XRDS,5/19/2018,0.040,P,
XRDS,5/20/2018,0.000,P,
XRDS,5/21/2018,0.010,P,
XRDS,5/22/2018,0.000,P,
XRDS,5/23/2018,0.000,P,
XRDS,5/24/2018,0.020,P,
XRDS,5/25/2018,0.000,P,
XRDS,5/26/2018,0.000,P,
XRDS,5/27/2018,0.000,P,
XRDS,5/28/2018,0.000,P,
XRDS,5/29/2018,0.010,P,
XRDS,5/30/2018,0.000,P,
XRDS,5/31/2018,0.000,P,
XRDS,6/1/2018,0.000,P,
XRDS,6/2/2018,0.000,P,
XRDS,6/3/2018,0.020,P,
XRDS,6/4/2018,0.070,P,
XRDS,6/5/2018,0.000,P,
XRDS,6/6/2018,0.000,P,
XRDS,6/7/2018,0.000,P,
XRDS,6/8/2018,0.240,P,
XRDS,6/9/2018,0.100,P,
XRDS,6/10/2018,0.110,P,
XRDS,6/11/2018,0.000,P,
XRDS,6/12/2018,0.000,P,
XRDS,6/13/2018,0.170,P,
XRDS,6/14/2018,0.080,P,
XRDS,6/15/2018,0.000,P,
XRDS,6/16/2018,0.000,P,
XRDS,6/17/2018,0.000,P,
XRDS,6/18/2018,0.000,P,
XRDS,6/19/2018,0.000,P,
XRDS,6/20/2018,0.000,P,
XRDS,6/21/2018,0.000,P,
