Mukilteo_site, Date, Precipitation, Condition
SERE,5/21/2017,0.000,P,
SERE,5/22/2017,0.000,P,
SERE,5/23/2017,0.000,P,
SERE,5/24/2017,0.000,P,
SERE,5/25/2017,0.000,P,
SERE,5/26/2017,0.000,P,
SERE,5/27/2017,0.000,P,
SERE,5/28/2017,0.000,P,
SERE,5/29/2017,0.000,P,
SERE,5/30/2017,0.050,P,
SERE,5/31/2017,0.010,P,
SERE,6/1/2017,0.020,P,
SERE,6/2/2017,0.000,P,
SERE,6/3/2017,0.000,P,
SERE,6/4/2017,0.000,P,
SERE,6/5/2017,0.000,P,
SERE,6/6/2017,0.000,P,
SERE,6/7/2017,0.000,P,
SERE,6/8/2017,0.320,P,
SERE,6/9/2017,0.060,P,
SERE,6/10/2017,0.000,P,
SERE,6/11/2017,0.000,P,
SERE,6/12/2017,0.000,P,
SERE,6/13/2017,0.120,P,
SERE,6/14/2017,0.000,P,
SERE,6/15/2017,0.140,P,
SERE,6/16/2017,0.000,P,
SERE,6/17/2017,0.010,P,
SERE,6/18/2017,0.070,P,
SERE,6/19/2017,0.000,P,
SERE,6/20/2017,0.040,P,
SERE,6/21/2017,0.000,P,
SERE,6/22/2017,0.000,P,
SERE,6/23/2017,0.000,P,
SERE,6/24/2017,0.000,P,
SERE,6/25/2017,0.000,P,
SERE,6/26/2017,0.000,P,
SERE,6/27/2017,0.000,P,
SERE,6/28/2017,0.000,P,
SERE,6/29/2017,0.000,P,
SERE,6/30/2017,0.000,P,
SERE,7/1/2017,0.000,P,
SERE,7/2/2017,0.000,P,
SERE,7/3/2017,0.000,P,
SERE,7/4/2017,0.000,P,
SERE,7/5/2017,0.000,P,
SERE,7/6/2017,0.000,P,
SERE,7/7/2017,0.000,P,
SERE,7/8/2017,0.000,P,
SERE,7/9/2017,0.000,P,
SERE,7/10/2017,0.000,P,
SERE,7/11/2017,0.000,P,
SERE,7/12/2017,0.000,P,
SERE,7/13/2017,0.000,P,
SERE,7/14/2017,0.000,P,
SERE,7/15/2017,0.000,P,
SERE,7/16/2017,0.000,P,
SERE,7/17/2017,0.000,P,
SERE,7/18/2017,0.000,P,
SERE,7/19/2017,0.000,P,
SERE,7/20/2017,0.000,P,
SERE,7/21/2017,0.000,P,
SERE,7/22/2017,0.000,P,
SERE,7/23/2017,0.000,P,
SERE,7/24/2017,0.000,P,
SERE,7/25/2017,0.000,P,
SERE,7/26/2017,0.000,P,
SERE,7/27/2017,0.000,P,
SERE,7/28/2017,0.000,P,
SERE,7/29/2017,0.000,P,
SERE,7/30/2017,0.000,P,
SERE,7/31/2017,0.000,P,
SERE,8/1/2017,0.000,P,
SERE,8/2/2017,0.000,P,
SERE,8/3/2017,0.000,P,
SERE,8/4/2017,0.000,P,
SERE,8/5/2017,0.000,P,
SERE,8/6/2017,0.000,P,
SERE,8/7/2017,0.000,P,
SERE,8/8/2017,0.000,P,
SERE,8/9/2017,0.000,P,
SERE,8/10/2017,0.000,P,
SERE,8/11/2017,0.000,P,
SERE,8/12/2017,0.010,P,
SERE,8/13/2017,0.060,P,
SERE,8/14/2017,0.000,P,
SERE,8/15/2017,0.000,P,
SERE,8/16/2017,0.000,P,
SERE,8/17/2017,0.000,P,
SERE,8/18/2017,0.000,P,
SERE,8/19/2017,0.000,P,
SERE,8/20/2017,0.000,P,
SERE,8/21/2017,0.000,P,
SERE,8/22/2017,0.000,P,
SERE,8/23/2017,0.000,P,
SERE,8/24/2017,0.000,P,
SERE,8/25/2017,0.000,P,
SERE,8/26/2017,0.000,P,
SERE,8/27/2017,0.000,P,
SERE,8/28/2017,0.000,P,
SERE,8/29/2017,0.000,P,
SERE,8/30/2017,0.000,P,
SERE,8/31/2017,0.000,P,
SERE,9/1/2017,0.000,P,
SERE,9/2/2017,0.000,P,
SERE,9/3/2017,0.000,P,
SERE,9/4/2017,0.000,P,
SERE,9/5/2017,0.000,P,
SERE,9/6/2017,0.000,P,
SERE,9/7/2017,0.000,P,
SERE,9/8/2017,0.000,P,
SERE,9/9/2017,0.000,P,
SERE,9/10/2017,0.000,P,
SERE,9/11/2017,0.000,P,
SERE,9/12/2017,0.000,P,
SERE,9/13/2017,0.000,P,
SERE,9/14/2017,0.000,P,
SERE,9/15/2017,0.000,P,
SERE,9/16/2017,0.000,P,
SERE,9/17/2017,0.380,P,
SERE,9/18/2017,0.040,P,
SERE,9/19/2017,0.390,P,
SERE,9/20/2017,0.000,P,
SERE,9/21/2017,0.020,P,
SERE,9/22/2017,0.000,P,
SERE,9/23/2017,0.000,P,
SERE,9/24/2017,0.000,P,
SERE,9/25/2017,0.030,P,
SERE,9/26/2017,0.000,P,
SERE,9/27/2017,0.000,P,
SERE,9/28/2017,0.000,P,
SERE,9/29/2017,0.010,P,
SERE,9/30/2017,0.140,P,
SERE,10/1/2017,0.010,P,
SERE,10/2/2017,0.000,P,
SERE,10/3/2017,0.000,P,
SERE,10/4/2017,0.000,P,
SERE,10/5/2017,0.000,P,
SERE,10/6/2017,0.100,P,
SERE,10/7/2017,0.080,P,
SERE,10/8/2017,0.040,P,
SERE,10/9/2017,0.000,P,
SERE,10/10/2017,0.090,P,
SERE,10/11/2017,0.010,P,
SERE,10/12/2017,0.350,P,
SERE,10/13/2017,0.180,P,
SERE,10/14/2017,0.000,P,
SERE,10/15/2017,0.000,P,
SERE,10/16/2017,0.000,P,
SERE,10/17/2017,0.300,P,
SERE,10/18/2017,1.080,P,
SERE,10/19/2017,0.340,P,
SERE,10/20/2017,0.410,P,
SERE,10/21/2017,0.460,P,
SERE,10/22/2017,0.010,P,
SERE,10/23/2017,0.000,P,
SERE,10/24/2017,0.000,P,
SERE,10/25/2017,0.010,P,
SERE,10/26/2017,0.000,P,
SERE,10/27/2017,0.000,P,
SERE,10/28/2017,0.000,P,
SERE,10/29/2017,0.000,P,
SERE,10/30/2017,0.000,P,
SERE,10/31/2017,0.000,P,
SERE,11/1/2017,0.000,P,
SERE,11/2/2017,0.300,P,
SERE,11/3/2017,0.650,P,
SERE,11/4/2017,0.230,P,
SERE,11/5/2017,0.490,P,
SERE,11/6/2017,0.000,P,
SERE,11/7/2017,0.000,P,
SERE,11/8/2017,0.070,P,
SERE,11/9/2017,0.150,P,
SERE,11/10/2017,0.000,P,
SERE,11/11/2017,0.230,P,
SERE,11/12/2017,0.650,P,
SERE,11/13/2017,0.520,P,
SERE,11/14/2017,0.150,P,
SERE,11/15/2017,0.780,P,
SERE,11/16/2017,0.010,P,
SERE,11/17/2017,0.000,P,
SERE,11/18/2017,0.000,P,
SERE,11/19/2017,0.420,P,
SERE,11/20/2017,0.620,P,
SERE,11/21/2017,1.100,P,
SERE,11/22/2017,0.540,P,
SERE,11/23/2017,0.490,P,
SERE,11/24/2017,0.000,P,
SERE,11/25/2017,0.230,P,
SERE,11/26/2017,0.600,P,
SERE,11/27/2017,0.000,P,
SERE,11/28/2017,0.500,P,
SERE,11/29/2017,0.000,P,
SERE,11/30/2017,0.420,P,
SERE,12/1/2017,0.030,P,
SERE,12/2/2017,0.530,P,
SERE,12/3/2017,0.070,P,
SERE,12/4/2017,0.000,P,
SERE,12/5/2017,0.000,P,
SERE,12/6/2017,0.010,P,
SERE,12/7/2017,0.000,P,
SERE,12/8/2017,0.000,P,
SERE,12/9/2017,0.000,P,
SERE,12/10/2017,0.000,P,
SERE,12/11/2017,0.000,P,
SERE,12/12/2017,0.000,P,
SERE,12/13/2017,0.000,P,
SERE,12/14/2017,0.000,P,
SERE,12/15/2017,0.160,P,
SERE,12/16/2017,0.080,P,
SERE,12/17/2017,0.050,P,
SERE,12/18/2017,0.690,P,
SERE,12/19/2017,1.130,P,
SERE,12/20/2017,0.100,P,
SERE,12/21/2017,0.000,P,
SERE,12/22/2017,0.060,P,
SERE,12/23/2017,0.000,P,
SERE,12/24/2017,0.000,P,
SERE,12/25/2017,0.160,P,
SERE,12/26/2017,0.000,P,
SERE,12/27/2017,0.000,P,
SERE,12/28/2017,0.020,P,
SERE,12/29/2017,0.930,P,
SERE,12/30/2017,0.030,P,
SERE,12/31/2017,0.000,P,
SERE,1/1/2018,0.010,P,
SERE,1/2/2018,0.000,P,
SERE,1/3/2018,0.000,P,
SERE,1/4/2018,0.030,P,
SERE,1/5/2018,0.280,P,
SERE,1/6/2018,0.470,P,
SERE,1/7/2018,0.500,P,
SERE,1/8/2018,0.040,P,
SERE,1/9/2018,0.740,P,
SERE,1/10/2018,0.070,P,
SERE,1/11/2018,0.760,P,
SERE,1/12/2018,0.080,P,
SERE,1/13/2018,0.000,P,
SERE,1/14/2018,0.010,P,
SERE,1/15/2018,0.100,P,
SERE,1/16/2018,0.120,P,
SERE,1/17/2018,0.420,P,
SERE,1/18/2018,0.480,P,
SERE,1/19/2018,0.010,P,
SERE,1/20/2018,0.010,P,
SERE,1/21/2018,0.250,P,
SERE,1/22/2018,0.030,P,
SERE,1/23/2018,0.780,P,
SERE,1/24/2018,0.250,P,
SERE,1/25/2018,0.110,P,
SERE,1/26/2018,0.060,P,
SERE,1/27/2018,0.530,P,
SERE,1/28/2018,0.100,P,
SERE,1/29/2018,0.690,P,
SERE,1/30/2018,0.020,P,
SERE,1/31/2018,0.000,P,
SERE,2/1/2018,0.590,P,
SERE,2/2/2018,0.140,P,
SERE,2/3/2018,0.610,P,
SERE,2/4/2018,0.170,P,
SERE,2/5/2018,0.150,P,
SERE,2/6/2018,0.170,P,
SERE,2/7/2018,0.040,P,
SERE,2/8/2018,0.090,P,
SERE,2/9/2018,0.020,P,
SERE,2/10/2018,0.000,P,
SERE,2/11/2018,0.000,P,
SERE,2/12/2018,0.000,P,
SERE,2/13/2018,0.200,P,
SERE,2/14/2018,0.250,P,
SERE,2/15/2018,0.000,P,
SERE,2/16/2018,0.200,P,
SERE,2/17/2018,0.190,P,
SERE,2/18/2018,0.230,P,
SERE,2/19/2018,0.000,P,
SERE,2/20/2018,0.000,P,
SERE,2/21/2018,0.000,P,
SERE,2/22/2018,0.080,P,
SERE,2/23/2018,0.000,P,
SERE,2/24/2018,0.050,P,
SERE,2/25/2018,0.090,P,
SERE,2/26/2018,0.220,P,
SERE,2/27/2018,0.010,P,
SERE,2/28/2018,0.610,P,
SERE,3/1/2018,0.040,P,
SERE,3/2/2018,0.190,P,
SERE,3/3/2018,0.000,P,
SERE,3/4/2018,0.130,P,
SERE,3/5/2018,0.050,P,
SERE,3/6/2018,0.000,P,
SERE,3/7/2018,0.000,P,
SERE,3/8/2018,0.650,P,
SERE,3/9/2018,0.070,P,
SERE,3/10/2018,0.010,P,
SERE,3/11/2018,0.000,P,
SERE,3/12/2018,0.000,P,
SERE,3/13/2018,0.210,P,
SERE,3/14/2018,0.100,P,
SERE,3/15/2018,0.000,P,
SERE,3/16/2018,0.000,P,
SERE,3/17/2018,0.000,P,
SERE,3/18/2018,0.000,P,
SERE,3/19/2018,0.000,P,
SERE,3/20/2018,0.000,P,
SERE,3/21/2018,0.050,P,
SERE,3/22/2018,0.330,P,
SERE,3/23/2018,0.410,P,
SERE,3/24/2018,0.450,P,
SERE,3/25/2018,0.000,P,
SERE,3/26/2018,0.020,P,
SERE,3/27/2018,0.110,P,
SERE,3/28/2018,0.000,P,
SERE,3/29/2018,0.030,P,
SERE,3/30/2018,0.090,P,
SERE,3/31/2018,0.000,P,
SERE,4/1/2018,0.270,P,
SERE,4/2/2018,0.210,P,
SERE,4/3/2018,0.000,P,
SERE,4/4/2018,0.470,P,
SERE,4/5/2018,0.190,P,
SERE,4/6/2018,0.030,P,
SERE,4/7/2018,0.590,P,
SERE,4/8/2018,0.040,P,
SERE,4/9/2018,0.000,P,
SERE,4/10/2018,0.240,P,
SERE,4/11/2018,0.410,P,
SERE,4/12/2018,0.320,P,
SERE,4/13/2018,0.190,P,
SERE,4/14/2018,1.180,P,
SERE,4/15/2018,0.180,P,
SERE,4/16/2018,1.330,P,
SERE,4/17/2018,0.310,P,
SERE,4/18/2018,0.000,P,
SERE,4/19/2018,0.000,P,
SERE,4/20/2018,0.000,P,
SERE,4/21/2018,0.020,P,
SERE,4/22/2018,0.000,P,
SERE,4/23/2018,0.000,P,
SERE,4/24/2018,0.000,P,
SERE,4/25/2018,0.000,P,
SERE,4/26/2018,0.000,P,
SERE,4/27/2018,0.000,P,
SERE,4/28/2018,0.320,P,
SERE,4/29/2018,0.630,P,
SERE,4/30/2018,0.000,P,
SERE,5/1/2018,0.000,P,
SERE,5/2/2018,0.000,P,
SERE,5/3/2018,0.000,P,
SERE,5/4/2018,0.000,P,
SERE,5/5/2018,0.000,P,
SERE,5/6/2018,0.000,P,
SERE,5/7/2018,0.000,P,
SERE,5/8/2018,0.000,P,
SERE,5/9/2018,0.020,P,
SERE,5/10/2018,0.010,P,
SERE,5/11/2018,0.000,P,
SERE,5/12/2018,0.000,P,
SERE,5/13/2018,0.000,P,
SERE,5/14/2018,0.000,P,
SERE,5/15/2018,0.000,P,
SERE,5/16/2018,0.000,P,
SERE,5/17/2018,0.000,P,
SERE,5/18/2018,0.000,P,
SERE,5/19/2018,0.170,P,
SERE,5/20/2018,0.240,P,
SERE,5/21/2018,0.000,P,
SERE,5/22/2018,0.000,P,
SERE,5/23/2018,0.000,P,
SERE,5/24/2018,0.000,P,
SERE,5/25/2018,0.000,P,
SERE,5/26/2018,0.000,P,
SERE,5/27/2018,0.000,P,
SERE,5/28/2018,0.000,P,
SERE,5/29/2018,0.080,P,
SERE,5/30/2018,0.000,P,
SERE,5/31/2018,0.000,P,
SERE,6/1/2018,0.000,P,
SERE,6/2/2018,0.000,P,
SERE,6/3/2018,0.020,P,
SERE,6/4/2018,0.100,P,
SERE,6/5/2018,0.000,P,
SERE,6/6/2018,0.000,P,
SERE,6/7/2018,0.000,P,
SERE,6/8/2018,0.240,P,
SERE,6/9/2018,0.160,P,
SERE,6/10/2018,0.300,P,
SERE,6/11/2018,0.000,P,
SERE,6/12/2018,0.000,P,
SERE,6/13/2018,0.500,P,
SERE,6/14/2018,0.320,P,
SERE,6/15/2018,0.000,P,
SERE,6/16/2018,0.000,P,
SERE,6/17/2018,0.000,P,
SERE,6/18/2018,0.000,P,
SERE,6/19/2018,0.000,P,
SERE,6/20/2018,0.000,P,
SERE,6/21/2018,0.000,P,
SERE,6/22/2018,0.010,P,
SERE,6/23/2018,0.010,P,
SERE,6/24/2018,0.020,P,
SERE,6/25/2018,0.380,P,
SERE,6/26/2018,0.160,P,
SERE,6/27/2018,0.000,P,
SERE,6/28/2018,0.000,P,
SERE,6/29/2018,0.010,P,
SERE,6/30/2018,0.060,P,
SERE,7/1/2018,0.060,P,
SERE,7/2/2018,0.170,P,
SERE,7/3/2018,0.000,P,
SERE,7/4/2018,0.000,P,
SERE,7/5/2018,0.000,P,
SERE,7/6/2018,0.000,P,
SERE,7/7/2018,0.000,P,
SERE,7/8/2018,0.000,P,
SERE,7/9/2018,0.000,P,
SERE,7/10/2018,0.000,P,
SERE,7/11/2018,0.000,P,
SERE,7/12/2018,0.000,P,
SERE,7/13/2018,0.000,P,
SERE,7/14/2018,0.000,P,
SERE,7/15/2018,0.000,P,
SERE,7/16/2018,0.000,P,
SERE,7/17/2018,0.000,P,
SERE,7/18/2018,0.000,P,
SERE,7/19/2018,0.000,P,
SERE,7/20/2018,0.000,P,
SERE,7/21/2018,0.000,P,
SERE,7/22/2018,0.000,P,
SERE,7/23/2018,0.000,P,
SERE,7/24/2018,0.000,P,
SERE,7/25/2018,0.000,P,
SERE,7/26/2018,0.000,P,
SERE,7/27/2018,0.000,P,
SERE,7/28/2018,0.000,P,
SERE,7/29/2018,0.000,P,
SERE,7/30/2018,0.000,P,
SERE,7/31/2018,0.000,P,
SERE,8/1/2018,0.000,P,
SERE,8/2/2018,0.000,P,
SERE,8/3/2018,0.010,P,
SERE,8/4/2018,0.000,P,
SERE,8/5/2018,0.000,P,
SERE,8/6/2018,0.000,P,
SERE,8/7/2018,0.000,P,
SERE,8/8/2018,0.000,P,
SERE,8/9/2018,0.000,P,
SERE,8/10/2018,0.000,P,
SERE,8/11/2018,0.030,P,
SERE,8/12/2018,0.010,P,
SERE,8/13/2018,0.000,P,
SERE,8/14/2018,0.000,P,
SERE,8/15/2018,0.000,P,
SERE,8/16/2018,0.000,P,
SERE,8/17/2018,0.000,P,
SERE,8/18/2018,0.000,P,
SERE,8/19/2018,0.000,P,
SERE,8/20/2018,0.000,P,
SERE,8/21/2018,0.000,P,
SERE,8/22/2018,0.000,P,
SERE,8/23/2018,0.000,P,
SERE,8/24/2018,0.000,P,
SERE,8/25/2018,0.000,P,
SERE,8/26/2018,0.000,P,
SERE,8/27/2018,0.010,P,
SERE,8/28/2018,0.000,P,
SERE,8/29/2018,0.000,P,
SERE,8/30/2018,0.000,P,
SERE,8/31/2018,0.020,P,
SERE,9/1/2018,0.000,P,
SERE,9/2/2018,0.000,P,
SERE,9/3/2018,0.000,P,
SERE,9/4/2018,0.000,P,
SERE,9/5/2018,0.000,P,
SERE,9/6/2018,0.000,P,
SERE,9/7/2018,0.040,P,
SERE,9/8/2018,0.050,P,
SERE,9/9/2018,0.110,P,
SERE,9/10/2018,0.010,P,
SERE,9/11/2018,0.040,P,
SERE,9/12/2018,0.000,P,
SERE,9/13/2018,0.010,P,
SERE,9/14/2018,0.190,P,
SERE,9/15/2018,0.070,P,
SERE,9/16/2018,0.230,P,
SERE,9/17/2018,0.000,P,
SERE,9/18/2018,0.000,P,
SERE,9/19/2018,0.000,P,
SERE,9/20/2018,0.000,P,
SERE,9/21/2018,0.070,P,
SERE,9/22/2018,1.100,P,
SERE,9/23/2018,0.010,P,
SERE,9/24/2018,0.000,P,
SERE,9/25/2018,0.000,P,
SERE,9/26/2018,0.000,P,
SERE,9/27/2018,0.000,P,
SERE,9/28/2018,0.000,P,
SERE,9/29/2018,0.040,P,
SERE,9/30/2018,0.040,P,
SERE,10/1/2018,0.160,P,
SERE,10/2/2018,0.120,P,
SERE,10/3/2018,0.000,P,
SERE,10/4/2018,0.000,P,
SERE,10/5/2018,0.540,P,
SERE,10/6/2018,0.010,P,
SERE,10/7/2018,0.040,P,
SERE,10/8/2018,0.540,P,
SERE,10/9/2018,0.180,P,
SERE,10/10/2018,0.010,P,
SERE,10/11/2018,0.000,P,
SERE,10/12/2018,0.000,P,
SERE,10/13/2018,0.000,P,
SERE,10/14/2018,0.000,P,
SERE,10/15/2018,0.000,P,
SERE,10/16/2018,0.000,P,
SERE,10/17/2018,0.000,P,
SERE,10/18/2018,0.000,P,
SERE,10/19/2018,0.000,P,
SERE,10/20/2018,0.000,P,
SERE,10/21/2018,0.000,P,
SERE,10/22/2018,0.000,P,
SERE,10/23/2018,0.120,P,
SERE,10/24/2018,0.000,P,
SERE,10/25/2018,0.190,P,
SERE,10/26/2018,0.160,P,
SERE,10/27/2018,0.990,P,
SERE,10/28/2018,0.180,P,
SERE,10/29/2018,0.000,P,
SERE,10/30/2018,0.110,P,
SERE,10/31/2018,0.000,P,
SERE,11/1/2018,0.310,P,
SERE,11/2/2018,0.450,P,
SERE,11/3/2018,0.210,P,
SERE,11/4/2018,0.320,P,
SERE,11/5/2018,0.070,P,
SERE,11/6/2018,0.020,P,
SERE,11/7/2018,0.040,P,
SERE,11/8/2018,0.000,P,
SERE,11/9/2018,0.060,P,
SERE,11/10/2018,0.030,P,
SERE,11/11/2018,0.010,P,
SERE,11/12/2018,0.000,P,
SERE,11/13/2018,0.000,P,
SERE,11/14/2018,0.010,P,
SERE,11/15/2018,0.030,P,
SERE,11/16/2018,0.050,P,
SERE,11/17/2018,0.000,P,
SERE,11/18/2018,0.000,P,
SERE,11/19/2018,0.000,P,
SERE,11/20/2018,0.000,P,
SERE,11/21/2018,0.100,P,
SERE,11/22/2018,0.680,P,
SERE,11/23/2018,0.270,P,
SERE,11/24/2018,0.100,P,
SERE,11/25/2018,0.010,P,
SERE,11/26/2018,1.210,P,
SERE,11/27/2018,0.410,P,
SERE,11/28/2018,0.190,P,
SERE,11/29/2018,0.020,P,
SERE,11/30/2018,0.260,P,
SERE,12/1/2018,0.010,P,
SERE,12/2/2018,0.010,P,
SERE,12/3/2018,0.010,P,
SERE,12/4/2018,0.000,P,
SERE,12/5/2018,0.000,P,
SERE,12/6/2018,0.000,P,
SERE,12/7/2018,0.000,P,
SERE,12/8/2018,0.000,P,
SERE,12/9/2018,0.510,P,
SERE,12/10/2018,0.020,P,
SERE,12/11/2018,0.470,P,
SERE,12/12/2018,0.130,P,
SERE,12/13/2018,0.070,P,
SERE,12/14/2018,0.160,P,
SERE,12/15/2018,0.030,P,
SERE,12/16/2018,0.760,P,
SERE,12/17/2018,0.300,P,
SERE,12/18/2018,0.110,P,
SERE,12/19/2018,0.000,P,
SERE,12/20/2018,0.390,P,
SERE,12/21/2018,0.010,P,
SERE,12/22/2018,0.230,P,
SERE,12/23/2018,0.190,P,
SERE,12/24/2018,0.010,P,
SERE,12/25/2018,0.000,P,
SERE,12/26/2018,0.060,P,
SERE,12/27/2018,0.100,P,
SERE,12/28/2018,0.550,P,
SERE,12/29/2018,0.500,P,
SERE,12/30/2018,0.110,P,
SERE,12/31/2018,0.000,P,
SERE,1/1/2019,0.000,P,
SERE,1/2/2019,0.000,P,
SERE,1/3/2019,0.300,P,
SERE,1/4/2019,0.110,P,
SERE,1/5/2019,0.030,P,
SERE,1/6/2019,0.480,P,
SERE,1/7/2019,0.000,P,
SERE,1/8/2019,0.170,P,
SERE,1/9/2019,0.360,P,
SERE,1/10/2019,0.110,P,
SERE,1/11/2019,0.000,P,
SERE,1/12/2019,0.000,P,
SERE,1/13/2019,0.000,P,
SERE,1/14/2019,0.000,P,
SERE,1/15/2019,0.000,P,
SERE,1/16/2019,0.000,P,
SERE,1/17/2019,0.130,P,
SERE,1/18/2019,0.120,P,
SERE,1/19/2019,0.020,P,
SERE,1/20/2019,0.000,P,
SERE,1/21/2019,0.000,P,
SERE,1/22/2019,0.330,P,
SERE,1/23/2019,0.220,P,
SERE,1/24/2019,0.000,P,
SERE,1/25/2019,0.000,P,
SERE,1/26/2019,0.000,P,
SERE,1/27/2019,0.000,P,
SERE,1/28/2019,0.000,P,
SERE,1/29/2019,0.000,P,
SERE,1/30/2019,0.000,P,
SERE,1/31/2019,0.000,P,
SERE,2/1/2019,0.400,P,
SERE,2/2/2019,0.000,P,
SERE,2/3/2019,0.040,P,
SERE,2/4/2019,0.000,P,
SERE,2/5/2019,0.390,P,
SERE,2/6/2019,0.010,P,
SERE,2/7/2019,0.000,P,
SERE,2/8/2019,0.020,P,
SERE,2/9/2019,0.060,P,
SERE,2/10/2019,0.000,P,
SERE,2/11/2019,0.050,P,
SERE,2/12/2019,0.740,P,
SERE,2/13/2019,0.350,P,
SERE,2/14/2019,0.270,P,
SERE,2/15/2019,0.020,P,
SERE,2/16/2019,0.340,P,
SERE,2/17/2019,0.010,P,
SERE,2/18/2019,0.000,P,
SERE,2/19/2019,0.260,P,
SERE,2/20/2019,0.020,P,
SERE,2/21/2019,0.000,P,
SERE,2/22/2019,0.150,P,
SERE,2/23/2019,0.300,P,
SERE,2/24/2019,0.120,P,
SERE,2/25/2019,0.000,P,
SERE,2/26/2019,0.000,P,
SERE,2/27/2019,0.000,P,
SERE,2/28/2019,0.000,P,
SERE,3/1/2019,0.000,P,
SERE,3/2/2019,0.000,P,
SERE,3/3/2019,0.000,P,
SERE,3/4/2019,0.000,P,
SERE,3/5/2019,0.000,P,
SERE,3/6/2019,0.170,P,
SERE,3/7/2019,0.200,P,
SERE,3/8/2019,0.000,P,
SERE,3/9/2019,0.000,P,
SERE,3/10/2019,0.010,P,
SERE,3/11/2019,0.210,P,
SERE,3/12/2019,0.670,P,
SERE,3/13/2019,0.110,P,
SERE,3/14/2019,0.010,P,
SERE,3/15/2019,0.000,P,
SERE,3/16/2019,0.000,P,
SERE,3/17/2019,0.000,P,
SERE,3/18/2019,0.000,P,
SERE,3/19/2019,0.000,P,
SERE,3/20/2019,0.000,P,
SERE,3/21/2019,0.000,P,
SERE,3/22/2019,0.000,P,
SERE,3/23/2019,0.000,P,
SERE,3/24/2019,0.000,P,
SERE,3/25/2019,0.130,P,
SERE,3/26/2019,0.030,P,
SERE,3/27/2019,0.000,P,
SERE,3/28/2019,0.000,P,
SERE,3/29/2019,0.000,P,
SERE,3/30/2019,0.000,P,
SERE,3/31/2019,0.000,P,
SERE,4/1/2019,0.000,P,
SERE,4/2/2019,0.000,P,
SERE,4/3/2019,0.020,P,
SERE,4/4/2019,0.000,P,
SERE,4/5/2019,0.350,P,
SERE,4/6/2019,0.230,P,
SERE,4/7/2019,0.180,P,
SERE,4/8/2019,0.020,P,
SERE,4/9/2019,0.180,P,
SERE,4/10/2019,0.140,P,
SERE,4/11/2019,0.390,P,
SERE,4/12/2019,0.070,P,
SERE,4/13/2019,0.310,P,
SERE,4/14/2019,0.200,P,
SERE,4/15/2019,0.000,P,
SERE,4/16/2019,0.060,P,
SERE,4/17/2019,0.000,P,
SERE,4/18/2019,0.170,P,
SERE,4/19/2019,0.190,P,
SERE,4/20/2019,0.010,P,
SERE,4/21/2019,0.000,P,
SERE,4/22/2019,0.120,P,
SERE,4/23/2019,0.010,P,
SERE,4/24/2019,0.000,P,
SERE,4/25/2019,0.000,P,
SERE,4/26/2019,0.000,P,
SERE,4/27/2019,0.020,P,
SERE,4/28/2019,0.000,P,
SERE,4/29/2019,0.000,P,
SERE,4/30/2019,0.000,P,
SERE,5/1/2019,0.000,P,
SERE,5/2/2019,0.000,P,
SERE,5/3/2019,0.000,P,
SERE,5/4/2019,0.000,P,
SERE,5/5/2019,0.000,P,
SERE,5/6/2019,0.000,P,
SERE,5/7/2019,0.000,P,
SERE,5/8/2019,0.000,P,
SERE,5/9/2019,0.000,P,
SERE,5/10/2019,0.000,P,
SERE,5/11/2019,0.000,P,
SERE,5/12/2019,0.000,P,
SERE,5/13/2019,0.000,P,
SERE,5/14/2019,0.050,P,
SERE,5/15/2019,0.020,P,
SERE,5/16/2019,0.670,P,
SERE,5/17/2019,0.680,P,
SERE,5/18/2019,0.000,P,
SERE,5/19/2019,0.010,P,
SERE,5/20/2019,0.290,P,
SERE,5/21/2019,0.000,P,
SERE,5/22/2019,0.000,P,
SERE,5/23/2019,0.000,P,
SERE,5/24/2019,0.050,P,
SERE,5/25/2019,0.190,P,
SERE,5/26/2019,0.010,P,
SERE,5/27/2019,0.000,P,
SERE,5/28/2019,0.000,P,
SERE,5/29/2019,0.000,P,
SERE,5/30/2019,0.000,P,
SERE,5/31/2019,0.000,P,
SERE,6/1/2019,0.000,P,
SERE,6/2/2019,0.000,P,
SERE,6/3/2019,0.000,P,
SERE,6/4/2019,0.000,P,
SERE,6/5/2019,0.000,P,
SERE,6/6/2019,0.030,P,
SERE,6/7/2019,0.430,P,
SERE,6/8/2019,0.000,P,
SERE,6/9/2019,0.000,P,
SERE,6/10/2019,0.000,P,
SERE,6/11/2019,0.000,P,
SERE,6/12/2019,0.000,P,
SERE,6/13/2019,0.000,P,
SERE,6/14/2019,0.000,P,
SERE,6/15/2019,0.000,P,
SERE,6/16/2019,0.000,P,
SERE,6/17/2019,0.000,P,
SERE,6/18/2019,0.080,P,
SERE,6/19/2019,0.010,P,
SERE,6/20/2019,0.010,P,
SERE,6/21/2019,0.010,P,
SERE,6/22/2019,0.000,P,
SERE,6/23/2019,0.080,P,
SERE,6/24/2019,0.090,P,
SERE,6/25/2019,0.000,P,
SERE,6/26/2019,0.000,P,
SERE,6/27/2019,0.000,P,
SERE,6/28/2019,0.000,P,
SERE,6/29/2019,0.000,P,
SERE,6/30/2019,0.000,P,
SERE,7/1/2019,0.000,P,
SERE,7/2/2019,0.090,P,
SERE,7/3/2019,0.040,P,
SERE,7/4/2019,0.000,P,
SERE,7/5/2019,0.000,P,
